nameHash,idHash,plotId,fraction
7835ffd46eac2b429a20a197171e2d8452c7a95493a8f9f0b501b50bbf52cae5,c4942f786dfe87e921e867ca85326bc45383e31f90e91e271f0cd81bef525f0e,123,267/10000
f5ed38e38f133da210aafa2bfc54d5dd35b58fa72096f3b6253f39235f65cfc9,f623e0474a7f651b7490e8213a349fd240cd5828bd308b4d931774f9dec79aea,152,7/10000
f5ed38e38f133da210aafa2bfc54d5dd35b58fa72096f3b6253f39235f65cfc9,f623e0474a7f651b7490e8213a349fd240cd5828bd308b4d931774f9dec79aea,123,267/10000
38a02e1e277ed4dc49963e7812e921884fc6c5d84bc3745cd679c361b9d342e0,69016a67b5f883705d39b13b7d33ac09f5aa2d614f1667f3eb5a330939afec82,152,29/10000
38a02e1e277ed4dc49963e7812e921884fc6c5d84bc3745cd679c361b9d342e0,69016a67b5f883705d39b13b7d33ac09f5aa2d614f1667f3eb5a330939afec82,123,1069/10000
81dac4a9d7d1c316d70fc3e80dc2e570b190d09d8c87a4a32557cb2752da45d8,71fbc509f604ad7a0ae0c2c9546ae7e910a704fde2b9975f3c0bdf8b3bde9189,152,19/10000
81dac4a9d7d1c316d70fc3e80dc2e570b190d09d8c87a4a32557cb2752da45d8,71fbc509f604ad7a0ae0c2c9546ae7e910a704fde2b9975f3c0bdf8b3bde9189,123,137/2000
eb789de9287554d4327c38161d4f56c0d928ef8fefe719502d1899780b3d04af,b63efafcd9a0914496c76dc3234e5b8c641e04bd31fccfb5c577a3e2da8ca099,152,3/2000
eb789de9287554d4327c38161d4f56c0d928ef8fefe719502d1899780b3d04af,b63efafcd9a0914496c76dc3234e5b8c641e04bd31fccfb5c577a3e2da8ca099,123,267/5000
b01d3668b48058644e9b46ee0927273cb502d7507273ce9b2cab95bc16cb23be,ac115d6381bc57142c808c3bb08808e883b512e3169af3bb1092f50e38eb92b1,152,7/10000
b01d3668b48058644e9b46ee0927273cb502d7507273ce9b2cab95bc16cb23be,ac115d6381bc57142c808c3bb08808e883b512e3169af3bb1092f50e38eb92b1,123,267/10000
6eaccff8445aa94bd31957808c39cae2da850884806be672977ca3e694c34011,3e718692043a021d096d49b74658f83741c1b849bc4f1f7632c2b91ae7215625,152,7/10000
6eaccff8445aa94bd31957808c39cae2da850884806be672977ca3e694c34011,3e718692043a021d096d49b74658f83741c1b849bc4f1f7632c2b91ae7215625,123,267/10000
a4b9dfd46510afb3caed95038b8b597ddfd20fcad990208eae74405be3480bf9,eb9f363d7659a6f4634a9fec9fb5b4a7edf0761e9885510868b4253153dd5fe8,152,7/10000
a4b9dfd46510afb3caed95038b8b597ddfd20fcad990208eae74405be3480bf9,eb9f363d7659a6f4634a9fec9fb5b4a7edf0761e9885510868b4253153dd5fe8,123,267/10000
9e0ba3e5d11a18b6164f103f35b9dfca73524fb20385f9921b854cb02e9f3fd2,76eb6e3d46dc28c1ed7a37e2b60be703638f9f178ae1629b5a51ba8cd1b105ed,152,7/10000
9e0ba3e5d11a18b6164f103f35b9dfca73524fb20385f9921b854cb02e9f3fd2,76eb6e3d46dc28c1ed7a37e2b60be703638f9f178ae1629b5a51ba8cd1b105ed,123,267/10000
b12051ab99a53094a7c9b5c738ee16e27a87771489b98503d69bc5f9cb109f34,35c04b86df46f4865be0e93bdb0e60cc353c0545da1be4c0f0e81368b98581f8,152,7/10000
b12051ab99a53094a7c9b5c738ee16e27a87771489b98503d69bc5f9cb109f34,35c04b86df46f4865be0e93bdb0e60cc353c0545da1be4c0f0e81368b98581f8,123,267/10000
6f868865e633a16b6768c3b45c1c42c477ae0252cd69a34c487d1cfd3f55fba7,1973062d6e7d376cc62ec82262b6e9d4698956ae420ba22e6fbaa57a318e9534,152,7/10000
6f868865e633a16b6768c3b45c1c42c477ae0252cd69a34c487d1cfd3f55fba7,1973062d6e7d376cc62ec82262b6e9d4698956ae420ba22e6fbaa57a318e9534,123,267/10000
17cdc70c617bc1d25c2b85b36130af3e7c731250f9d7586c0eb865a5cde3727b,1e6bd202c0f8afa119bdf77cd118ab0e69dbd83b7b0d1623819753e8cfc3f6ea,152,3/2000
17cdc70c617bc1d25c2b85b36130af3e7c731250f9d7586c0eb865a5cde3727b,1e6bd202c0f8afa119bdf77cd118ab0e69dbd83b7b0d1623819753e8cfc3f6ea,123,267/5000
6d965a95b5840954d00263fb9eb6b5c72d89de20aa7ef7cd3241b891f03e1600,a8e3174c4fbe483218f14e261776c6c935a5031b20a1e8e3c59edf5850525c5e,152,3/2000
6d965a95b5840954d00263fb9eb6b5c72d89de20aa7ef7cd3241b891f03e1600,a8e3174c4fbe483218f14e261776c6c935a5031b20a1e8e3c59edf5850525c5e,123,267/5000
db2ca88e549be834406ad3068970d0b6bcbada4b1b09fe1e578cbaa08a0cc255,5343212073845506956ebc87323a22b518d6d683b11f5556d01cad21ade0bfe0,152,3/2000
db2ca88e549be834406ad3068970d0b6bcbada4b1b09fe1e578cbaa08a0cc255,5343212073845506956ebc87323a22b518d6d683b11f5556d01cad21ade0bfe0,123,267/5000
9d8463055e31cd999aa86ec1ac8d69b81f4e34230bdc0156638c0af262df9057,b4a541cc81a341bd694b20198418d20cb484668004a7e709af7bb2928220a7d1,152,7/10000
9d8463055e31cd999aa86ec1ac8d69b81f4e34230bdc0156638c0af262df9057,b4a541cc81a341bd694b20198418d20cb484668004a7e709af7bb2928220a7d1,123,267/10000
cd65373ddcd1e2b3b8b8a84ffeb5719bd3ea8301448f8fb33fe7e59d708f1511,bb590d9eef753c568692dc0f98e7dc3e83047fd518b338cf8d1f855190c4b222,152,7/10000
cd65373ddcd1e2b3b8b8a84ffeb5719bd3ea8301448f8fb33fe7e59d708f1511,bb590d9eef753c568692dc0f98e7dc3e83047fd518b338cf8d1f855190c4b222,123,267/10000
032560c4f1f9f6959d9205939d8650ebbe6bb7de50ec727138890c62b1388a9f,54ad48fdeaee26d6cad7ab90b57eadd5bef6dc3348073725b497e309eafb2314,152,51/10000
032560c4f1f9f6959d9205939d8650ebbe6bb7de50ec727138890c62b1388a9f,54ad48fdeaee26d6cad7ab90b57eadd5bef6dc3348073725b497e309eafb2314,151,27/200
78968f7a037e7e98c01b89948c8b0a7a49a82d211e216c3a1567d50b65d45986,7d21e5ac3a16022ca2792f51dfd5884d6c1b010479c7fb1dcde03d13ba3dab87,152,39/2500
78968f7a037e7e98c01b89948c8b0a7a49a82d211e216c3a1567d50b65d45986,7d21e5ac3a16022ca2792f51dfd5884d6c1b010479c7fb1dcde03d13ba3dab87,151,27/100
351572e5d5403a378985c15dba93110486a8c0819bcc36ed70ea28c079d79abd,,152,27/2000
351572e5d5403a378985c15dba93110486a8c0819bcc36ed70ea28c079d79abd,,132,673/1000
fe7cc40c19bd4577fe3d0c77cf12e7abfee94224773ce8e63b02fcafe72c1ef4,,152,56/625
fe7cc40c19bd4577fe3d0c77cf12e7abfee94224773ce8e63b02fcafe72c1ef4,,47,1471/10000
39aba0e0c1c49f30ad5bb15122f424b7a60229a92254809fb6e7667f81c359e5,d909f2433b62503c548e599f62813cb9e3172099323879c2f0ffb4a8022dcda6,152,57/2500
39aba0e0c1c49f30ad5bb15122f424b7a60229a92254809fb6e7667f81c359e5,d909f2433b62503c548e599f62813cb9e3172099323879c2f0ffb4a8022dcda6,134,1/10
1d1087dedf953b6c83bf99313eb995db5cf77f02cb649430fcd0446d7d33e048,dd5304c52aa985850af8665afaf01919af45fee9fea7a5f261f4464e8eac81f7,152,121/5000
1d1087dedf953b6c83bf99313eb995db5cf77f02cb649430fcd0446d7d33e048,dd5304c52aa985850af8665afaf01919af45fee9fea7a5f261f4464e8eac81f7,134,1/10
c3468ac0aae71bb4485b5af15a23032f5c2027d8ec45f7b4bf220879b8d69188,e64b3deaad2a958a68eb95e09d4c770a3bd7e26f6c7c92e04376036b8dbeac49,152,113/10000
c3468ac0aae71bb4485b5af15a23032f5c2027d8ec45f7b4bf220879b8d69188,e64b3deaad2a958a68eb95e09d4c770a3bd7e26f6c7c92e04376036b8dbeac49,134,4/5
6ed8ed801891e9646e410ca014216a378a69de34873be6b3f8bb48600e114f54,,152,27/10000
6ed8ed801891e9646e410ca014216a378a69de34873be6b3f8bb48600e114f54,,47,153/1000
6ed8ed801891e9646e410ca014216a378a69de34873be6b3f8bb48600e114f54,,47,2837/10000
6ed8ed801891e9646e410ca014216a378a69de34873be6b3f8bb48600e114f54,,47,3229/10000
7fe9f397fcbe1df530e39ac40ef7ab80f73e14393a2955cfa3dfc623db2ce8fb,dcd6213b944c56125a42a6d8d5d0ba295b0ea1d272c0401a1e569370e43553a0,152,3/10000
7fe9f397fcbe1df530e39ac40ef7ab80f73e14393a2955cfa3dfc623db2ce8fb,dcd6213b944c56125a42a6d8d5d0ba295b0ea1d272c0401a1e569370e43553a0,121,483/1000
56b8163b6b6f7f9916ba6a95776d82533cb3d1056184ee21a4418c3ab5e40651,cca4f9d63a365b40f913c21557ff1bfa62a6ec4e1f92d96217aa66634fc41e3c,152,3/10000
56b8163b6b6f7f9916ba6a95776d82533cb3d1056184ee21a4418c3ab5e40651,cca4f9d63a365b40f913c21557ff1bfa62a6ec4e1f92d96217aa66634fc41e3c,121,483/1000
93a59d87df52e6ccc5e4f4e16b1f01b4f112f2f32311b29ca5673223414fa34e,d0dba25f84d100addbd6c44e38825a3cad1745bde2f0c624b10ab1f602443b7a,152,1/1000
93a59d87df52e6ccc5e4f4e16b1f01b4f112f2f32311b29ca5673223414fa34e,d0dba25f84d100addbd6c44e38825a3cad1745bde2f0c624b10ab1f602443b7a,121,17/2000
93a59d87df52e6ccc5e4f4e16b1f01b4f112f2f32311b29ca5673223414fa34e,d0dba25f84d100addbd6c44e38825a3cad1745bde2f0c624b10ab1f602443b7a,46,1/4
264a94126feb1ca9ed13969d52a6129b08c69d1fec6263f5bf78c6407a2df9a8,f1c85ec191c2b74c32f4b3c5bb723af7265e4755990a5b4ef5439207f6c93223,152,1/1000
264a94126feb1ca9ed13969d52a6129b08c69d1fec6263f5bf78c6407a2df9a8,f1c85ec191c2b74c32f4b3c5bb723af7265e4755990a5b4ef5439207f6c93223,121,17/2000
264a94126feb1ca9ed13969d52a6129b08c69d1fec6263f5bf78c6407a2df9a8,f1c85ec191c2b74c32f4b3c5bb723af7265e4755990a5b4ef5439207f6c93223,46,1/4
d9d4f9c4f50afa1e0bd914676f16958c9d184533fd47fb144d459dec2313d4f1,545ff8b49ed63c19de787645e60306e77bad998daac56bd3b132c9b182ab8528,152,1/1000
d9d4f9c4f50afa1e0bd914676f16958c9d184533fd47fb144d459dec2313d4f1,545ff8b49ed63c19de787645e60306e77bad998daac56bd3b132c9b182ab8528,121,17/2000
d9d4f9c4f50afa1e0bd914676f16958c9d184533fd47fb144d459dec2313d4f1,545ff8b49ed63c19de787645e60306e77bad998daac56bd3b132c9b182ab8528,46,1/4
0beedbdba6f5e296a3f35fcd83339e2ec940a59edadf8429ae2902035e7382f3,d8e7db3e5441f616e5ee1ee018bbe7c5faa21d6053e2d4417d78e2245f343099,152,1/1000
0beedbdba6f5e296a3f35fcd83339e2ec940a59edadf8429ae2902035e7382f3,d8e7db3e5441f616e5ee1ee018bbe7c5faa21d6053e2d4417d78e2245f343099,121,17/2000
0beedbdba6f5e296a3f35fcd83339e2ec940a59edadf8429ae2902035e7382f3,d8e7db3e5441f616e5ee1ee018bbe7c5faa21d6053e2d4417d78e2245f343099,46,1/4
41c6d922539d84cb12f452195bac5958c0c6ee68a401ffd670202bb8bd37995a,6cea07b84ef6985f148672d15e8092c281d859d86a00794da4098177f329c101,152,59/1250
41c6d922539d84cb12f452195bac5958c0c6ee68a401ffd670202bb8bd37995a,6cea07b84ef6985f148672d15e8092c281d859d86a00794da4098177f329c101,45,1/2
7aef8636ec56168d5bf8abe69d289a17f3e4a008dc4b98300ece45401fe5a89e,fdf1f6e8d9360cbf5be060e46488bfb089859a1a687677e51e427514e6655706,152,59/1250
7aef8636ec56168d5bf8abe69d289a17f3e4a008dc4b98300ece45401fe5a89e,fdf1f6e8d9360cbf5be060e46488bfb089859a1a687677e51e427514e6655706,45,1/2
fe09ef4d1b11856a637fb33b336f485824b00f4f26ca01fc1fa63029305cb7ba,,152,9/1250
6ed8ed801891e9646e410ca014216a378a69de34873be6b3f8bb48600e114f54,,47,933/10000
9b140f873c2027ed7b861f18b6e9aaf6f91dfe7b9de3a6601a3e52889ac319fa,dec6a18d1d184a77a46aa991cd5a67212559b8710c5d3a965e3568d20c9efd32,102,11/10000
9b140f873c2027ed7b861f18b6e9aaf6f91dfe7b9de3a6601a3e52889ac319fa,dec6a18d1d184a77a46aa991cd5a67212559b8710c5d3a965e3568d20c9efd32,131,37/1000
f655e6d2df0ff2e2490270072fad61a85573e2bf62ebf938fcb375cebdee5f41,94aa9719c0bcd5aa37e6541c5c82b9eadcba5d0d393efd45ffd4c3cc8483aced,102,11/10000
f655e6d2df0ff2e2490270072fad61a85573e2bf62ebf938fcb375cebdee5f41,94aa9719c0bcd5aa37e6541c5c82b9eadcba5d0d393efd45ffd4c3cc8483aced,131,37/1000
19d77e37ceb02a805ff3296f662eefef93e49b4a1dd88b5b1cc4ba71ebab9edd,9f739e45f6d4f91abe894a569ac3bb2e28ba19a5007ccebdbac0c91cdd1bfaf6,102,27/10000
19d77e37ceb02a805ff3296f662eefef93e49b4a1dd88b5b1cc4ba71ebab9edd,9f739e45f6d4f91abe894a569ac3bb2e28ba19a5007ccebdbac0c91cdd1bfaf6,131,73/1000
cace5c89042e9352ea1419d3eeb6c1a6d466ae1ae4fc1c3f4ad198a4c6da2db1,6fef43ead9199e6d958b1c02e1f0c5437b3af7e0fe72ad3bcc3d02c2a5518274,102,3/5000
cace5c89042e9352ea1419d3eeb6c1a6d466ae1ae4fc1c3f4ad198a4c6da2db1,6fef43ead9199e6d958b1c02e1f0c5437b3af7e0fe72ad3bcc3d02c2a5518274,131,13/500
a141ce0bbe3c70fc1f9b2995439656797d8c5e564e174f9c880897ea163625ff,ba5fde0c41506859ccb497b080668bea1b5b09fc2224be004981eeaa8fdafcab,102,1/1250
a141ce0bbe3c70fc1f9b2995439656797d8c5e564e174f9c880897ea163625ff,ba5fde0c41506859ccb497b080668bea1b5b09fc2224be004981eeaa8fdafcab,131,9/500
970cc69d5807eef90eb5c0d26aaa61dd495a7b32b8684d2efe1a2a955353ea1e,9d62c850e2dcd3fbdc91645fabf0739d3a1d758c3fb04969a4ca078aa369a598,102,1/1250
970cc69d5807eef90eb5c0d26aaa61dd495a7b32b8684d2efe1a2a955353ea1e,9d62c850e2dcd3fbdc91645fabf0739d3a1d758c3fb04969a4ca078aa369a598,131,9/500
c01a59bfa74e67ff7233e52efc6e4cdae352c62dcb347a7eaf7f72c8ba500a1a,12a5d474344f0404e0a709505b9b0126d406cb2c021bf482ac779f265cd9ffb9,102,1/1250
c01a59bfa74e67ff7233e52efc6e4cdae352c62dcb347a7eaf7f72c8ba500a1a,12a5d474344f0404e0a709505b9b0126d406cb2c021bf482ac779f265cd9ffb9,131,9/500
27830d539b2c4fb40b286ea2aa2b5bb48992f5b1bf9bf1029e777c7d479ac5d4,3de3918f4f108ea02184eefe79647a8e50ddea6d3e35bd34254e29aa8cad3758,152,3/2500
27830d539b2c4fb40b286ea2aa2b5bb48992f5b1bf9bf1029e777c7d479ac5d4,3de3918f4f108ea02184eefe79647a8e50ddea6d3e35bd34254e29aa8cad3758,131,37/1000
05867d9731e7b8ac2b2d2e88f720c37d3cfc88fb8f74e8928f39022ef564b841,4e4b27183eaf28b2db68e8664fcc254acdd7ed7a6c938c1300954867f6b89f6a,152,3/2500
05867d9731e7b8ac2b2d2e88f720c37d3cfc88fb8f74e8928f39022ef564b841,4e4b27183eaf28b2db68e8664fcc254acdd7ed7a6c938c1300954867f6b89f6a,131,37/1000
3c6ccab2f366e24d4eca9882df06a89d325dcfa46f062ab919d56573225245c7,ff9d233648db14d690072608fa59191d511d80447e0c933ae06df9122940c59a,152,3/2500
3c6ccab2f366e24d4eca9882df06a89d325dcfa46f062ab919d56573225245c7,ff9d233648db14d690072608fa59191d511d80447e0c933ae06df9122940c59a,131,37/1000
8bcca6a5e1fa45fc4a6e9d5cda491213a378ddb78334ebfc64b0e3bff41aa5a6,60d0601b7f463135dadffcc3fb5b7d633e7be853188f074ead3f781a2222256c,152,1/1250
8bcca6a5e1fa45fc4a6e9d5cda491213a378ddb78334ebfc64b0e3bff41aa5a6,60d0601b7f463135dadffcc3fb5b7d633e7be853188f074ead3f781a2222256c,131,9/500
ec955b69960eb7a3c079397abd522d4b7cd8baf45f7b2ae97a32b2e4d82f5da6,73cfb1391d4b9319da69b8ecef4039714fda9c98a795015f4a4232295fee4bd4,152,1/1250
ec955b69960eb7a3c079397abd522d4b7cd8baf45f7b2ae97a32b2e4d82f5da6,73cfb1391d4b9319da69b8ecef4039714fda9c98a795015f4a4232295fee4bd4,131,9/500
f0997fb56ded62b6fc37d9417454bb647281355028d7bfd87d33cbccc88bf4e0,b66bb352ec08a0239f80dd272d05674c56edb0670e2a3378d64a2acb5563a4d8,152,3/2500
f0997fb56ded62b6fc37d9417454bb647281355028d7bfd87d33cbccc88bf4e0,b66bb352ec08a0239f80dd272d05674c56edb0670e2a3378d64a2acb5563a4d8,131,37/1000
641d65ef65f44def1fc984e6a09a4a575c6a15a7e5ba94955b454b9bb6524611,f158e52e374203f6414a4e64e2d9d3a181e881018103a0b8b90e749d20b4bca0,152,3/2500
641d65ef65f44def1fc984e6a09a4a575c6a15a7e5ba94955b454b9bb6524611,f158e52e374203f6414a4e64e2d9d3a181e881018103a0b8b90e749d20b4bca0,131,37/1000
1e96f6462bc36f5dd9eedcb2485275b1e6c9616c54e5b64e8060aa67e294163a,78d35c2b8ed46f8b02453c6e5ae15f140073cf052191250f50125c6807a4221e,152,3/2500
1e96f6462bc36f5dd9eedcb2485275b1e6c9616c54e5b64e8060aa67e294163a,78d35c2b8ed46f8b02453c6e5ae15f140073cf052191250f50125c6807a4221e,131,37/1000
33a67765332062324b4925d6e4092eb8df8239f9d7eac16c4bec3fcd4a42fead,07f8b0fa4815f454a9a5d4d46248357c19ecedd6ed444a92d2f7bd3f153bacd5,152,3/2500
33a67765332062324b4925d6e4092eb8df8239f9d7eac16c4bec3fcd4a42fead,07f8b0fa4815f454a9a5d4d46248357c19ecedd6ed444a92d2f7bd3f153bacd5,131,37/1000
b2fd95d4931ea7512e1f7087401e033f3a3dc2356b887660e8ffba45031b86eb,b374fe85cf562eb481ff86431033ddf8e42d86cb8b9369fb98370656633a92ce,152,3/2500
b2fd95d4931ea7512e1f7087401e033f3a3dc2356b887660e8ffba45031b86eb,b374fe85cf562eb481ff86431033ddf8e42d86cb8b9369fb98370656633a92ce,131,37/1000
aa996ab3999a75c5daaf04bcbb4758579647f6dd2d7086ff68632b444826da58,7cfa5228556fa348d38628ab7caf06b0cfd02ceaad60076add08fab078b2c2d5,152,3/2500
aa996ab3999a75c5daaf04bcbb4758579647f6dd2d7086ff68632b444826da58,7cfa5228556fa348d38628ab7caf06b0cfd02ceaad60076add08fab078b2c2d5,131,37/1000
5efcea9c8b7824da9bbb6a743bb14096614d78cb5e1234bf89db9ff0895bb43c,4997a7aba186103c0ac4e74a345388fb2f3e83b8ab2e6a785af5e0fd4d703ea4,152,3/2500
5efcea9c8b7824da9bbb6a743bb14096614d78cb5e1234bf89db9ff0895bb43c,4997a7aba186103c0ac4e74a345388fb2f3e83b8ab2e6a785af5e0fd4d703ea4,131,37/1000
32b5770aa22f34afd61016c411e540dd556468cbeaee5eee8bc74123a6b413eb,d84258e650fe806cd113f1d2fe0a37642ee9665ce4b08829f68700b9011b5db7,152,1/1250
32b5770aa22f34afd61016c411e540dd556468cbeaee5eee8bc74123a6b413eb,d84258e650fe806cd113f1d2fe0a37642ee9665ce4b08829f68700b9011b5db7,131,9/500
46e59f2d2752ebf40e9dbe6c5348cf16b250d04313673cec3621cd0c2877020a,bf9111a75e968de1dee01894aee2b187463bfa9f14564c767059e7b153b8d6fb,152,1/1250
46e59f2d2752ebf40e9dbe6c5348cf16b250d04313673cec3621cd0c2877020a,bf9111a75e968de1dee01894aee2b187463bfa9f14564c767059e7b153b8d6fb,131,9/500
d85fe5a2866dbd03ca54fa0acd7217ae41d624f4d865d24067dd5ab19be4f03e,98b3435c71222e7078071004bc67d305422d20688fbeb50079312b63085075c3,152,3/2500
d85fe5a2866dbd03ca54fa0acd7217ae41d624f4d865d24067dd5ab19be4f03e,98b3435c71222e7078071004bc67d305422d20688fbeb50079312b63085075c3,131,37/1000
2edc9851fd3dfa46b9dbb142f5cf422fa3000e01911003b9941e54b4149d1dbf,ce60983a0aecef81fca1e7507de746f948f1667d6728d07ce596b33b0595b9ab,152,3/2500
2edc9851fd3dfa46b9dbb142f5cf422fa3000e01911003b9941e54b4149d1dbf,ce60983a0aecef81fca1e7507de746f948f1667d6728d07ce596b33b0595b9ab,131,37/1000
2ef9d2cfa56b627cd1dd182a9a2d0a75b565b2112cdb2dfa20ba7fdffe16daea,ee9f890f39598f55fcee39c768688552bc671fd7217bb31037659936f41e2fdb,152,3/2500
2ef9d2cfa56b627cd1dd182a9a2d0a75b565b2112cdb2dfa20ba7fdffe16daea,ee9f890f39598f55fcee39c768688552bc671fd7217bb31037659936f41e2fdb,131,37/1000
a128bf4e15dacd8017e5d8b36b111dfb3589eb60ee63e53aaba3812ea300a76c,002c89a8b016d5ee1a390d6262e7663c17d8795bb364f6d012ff7cdcfafeccfa,152,23/20000
a128bf4e15dacd8017e5d8b36b111dfb3589eb60ee63e53aaba3812ea300a76c,002c89a8b016d5ee1a390d6262e7663c17d8795bb364f6d012ff7cdcfafeccfa,131,37/1000
d83e4b2639e9ee300ce28e830a7f3a68a003e731387cde5526a8dc9168531c6c,c4db8a660a2c74c4f226f2e5584c15f86cca7dea18f9fa2992406d18e15084ef,152,23/20000
d83e4b2639e9ee300ce28e830a7f3a68a003e731387cde5526a8dc9168531c6c,c4db8a660a2c74c4f226f2e5584c15f86cca7dea18f9fa2992406d18e15084ef,131,37/1000
0fe71a2d5af6af10b8eb956856f05a46e7992d8cda378459fe0579fa630b68d0,bcd5f8ee516b6f85ed63e1c4632e07db99cd384acd3c0b25b9950b907fdb24cf,152,31/10000
0fe71a2d5af6af10b8eb956856f05a46e7992d8cda378459fe0579fa630b68d0,bcd5f8ee516b6f85ed63e1c4632e07db99cd384acd3c0b25b9950b907fdb24cf,103,19/1000
03d6de91ae59ef18fedd0e7e86595ef4ca8a865761005ec91375b3c93e670fae,70848a0d57d39c7c60c5f08f4cc4084d75edd5ac397eee811d4fd2686168b4b8,152,1/500
03d6de91ae59ef18fedd0e7e86595ef4ca8a865761005ec91375b3c93e670fae,70848a0d57d39c7c60c5f08f4cc4084d75edd5ac397eee811d4fd2686168b4b8,103,9/1000
81b6b3bb5c073c5d5b1d57c95f098eb247d91a80810c701ca8cc27e0250fad3e,913b5470f4bcb5285254584ac6d68cf11102f6f0ac63c7007b20c7a9871b557f,152,31/10000
81b6b3bb5c073c5d5b1d57c95f098eb247d91a80810c701ca8cc27e0250fad3e,913b5470f4bcb5285254584ac6d68cf11102f6f0ac63c7007b20c7a9871b557f,103,19/1000
2d07ce174acf164d18a2e8633fec087702ad8c90e4f48041fadc641c29609a2a,890f0f8d2524b243c2988ec7d2b19efabb34a64806240f9aedf7b17234e26696,152,37/1250
2d07ce174acf164d18a2e8633fec087702ad8c90e4f48041fadc641c29609a2a,890f0f8d2524b243c2988ec7d2b19efabb34a64806240f9aedf7b17234e26696,103,3/20
d06e0115b0ad98d5f3e5289390c5d89dc0458aeaca68d6a475c43d86f587b530,5f069f0b676b3dc99a508d1b9485667d8d16f43a71b75acf54897b6bd9e25b9d,152,31/10000
d06e0115b0ad98d5f3e5289390c5d89dc0458aeaca68d6a475c43d86f587b530,5f069f0b676b3dc99a508d1b9485667d8d16f43a71b75acf54897b6bd9e25b9d,103,19/1000
6e9c163cc7e48045f242d3609aa5b055efaf461cfde4e5d58f2ed9236201231b,ec41969592a2fc0b869bd9dc9f0e54ad3c48239e6612e1efb640636fa79e7df1,152,31/10000
6e9c163cc7e48045f242d3609aa5b055efaf461cfde4e5d58f2ed9236201231b,ec41969592a2fc0b869bd9dc9f0e54ad3c48239e6612e1efb640636fa79e7df1,103,19/1000
d5c156899b788fa5515d917b93f91eafcb4b2ed52cf0f9d83ad9bee4dd749b21,8a27a100e1bf2f1b9742289a592455f0db59f847bfeb4a7a29a4c752be34a213,152,31/10000
d5c156899b788fa5515d917b93f91eafcb4b2ed52cf0f9d83ad9bee4dd749b21,8a27a100e1bf2f1b9742289a592455f0db59f847bfeb4a7a29a4c752be34a213,103,19/1000
eccfb86083290399f86c8044a9ea58d2e3ad22ef723814fd8f92a0ae34d69fd9,3dd709646864923383531714ad3610bbbb8cb19bdf225c2577d250ff9762c4bb,152,1/500
eccfb86083290399f86c8044a9ea58d2e3ad22ef723814fd8f92a0ae34d69fd9,3dd709646864923383531714ad3610bbbb8cb19bdf225c2577d250ff9762c4bb,103,9/1000
f152f43c256aa7ca85c8c9a1698ccb161697089039ef119042867efc7fa4d25b,db1c45ee3e75319e3da8dcce017d29a799ad9274a25d5fea857a67742ce14486,152,1/500
f152f43c256aa7ca85c8c9a1698ccb161697089039ef119042867efc7fa4d25b,db1c45ee3e75319e3da8dcce017d29a799ad9274a25d5fea857a67742ce14486,103,9/1000
d3e35f3596801f8525d565269bbda28d7eb81d5fa6bb8253d56c4699ef5fa2f8,395f0d1a363a8f736bb1d734301fa35c2f7032632659b61d67b304d70d9640ab,152,1/500
d3e35f3596801f8525d565269bbda28d7eb81d5fa6bb8253d56c4699ef5fa2f8,395f0d1a363a8f736bb1d734301fa35c2f7032632659b61d67b304d70d9640ab,103,9/1000
8543f8e11ca937f233bc351febba5db597321dc305deab211ef2390b85465bb9,b37fa9b1e25adf0ee49a80a2f578e915d7e613b83395080922fa6fbd5ece573b,152,1/500
8543f8e11ca937f233bc351febba5db597321dc305deab211ef2390b85465bb9,b37fa9b1e25adf0ee49a80a2f578e915d7e613b83395080922fa6fbd5ece573b,103,9/1000
5df423d96693109c00f4913d727c0c0af10664174ed54c53587fce47c969c521,15dc889ce95621e9174a6738cebdc5ee6fef8a53b69179d3f85df3cb86037bd3,152,31/10000
5df423d96693109c00f4913d727c0c0af10664174ed54c53587fce47c969c521,15dc889ce95621e9174a6738cebdc5ee6fef8a53b69179d3f85df3cb86037bd3,103,19/1000
03d6de91ae59ef18fedd0e7e86595ef4ca8a865761005ec91375b3c93e670fae,70848a0d57d39c7c60c5f08f4cc4084d75edd5ac397eee811d4fd2686168b4b8,152,1/500
03d6de91ae59ef18fedd0e7e86595ef4ca8a865761005ec91375b3c93e670fae,70848a0d57d39c7c60c5f08f4cc4084d75edd5ac397eee811d4fd2686168b4b8,103,9/1000
55d08159105863fc0cd644d9b8dda81ca378be8e1e18b5e9ffba821bac51f576,55b10ac77eecb69fa3579a3ec2a7de83883661695ae1012894034f94140b5fa3,152,1/500
55d08159105863fc0cd644d9b8dda81ca378be8e1e18b5e9ffba821bac51f576,55b10ac77eecb69fa3579a3ec2a7de83883661695ae1012894034f94140b5fa3,103,9/1000
a9d99cbdbe24006d8092732cf46ab5abad162223a2ab9748bf60527a5435f3e6,6522efdb21ca36cff9e705d271d2d91e060719a88ffadee3b66c189c0d7e9638,152,1/500
a9d99cbdbe24006d8092732cf46ab5abad162223a2ab9748bf60527a5435f3e6,6522efdb21ca36cff9e705d271d2d91e060719a88ffadee3b66c189c0d7e9638,103,9/1000
75bdd715b80fe7fe0024d0a70b489d5f91155a4f48ce579bc35a4b4a31a5d436,7330b6866fcd35757d64356a8e01b42bd5cb1e36097ddef6db1c86f5da02750a,152,31/10000
